delivery_rate,utilization_rate,num_risk,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,speed_kmh,problem,simulator,run
-0.16318455,-0.79833436,7.4033704,9.0,11.0,9.0,11.0,9.0,12.0,9.0,12.0,10.0,14.0,9.0,12.0,12.0,13.0,10.0,12.0,0.0,0.0,0.0,0.0,2.0,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,25
-0.07416197,-0.8072279,4.411661,9.0,11.0,9.0,11.0,9.0,12.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.13232541,-0.6741767,4.7107615,9.0,11.0,9.0,11.0,9.0,12.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,29
-0.14373103,-0.7220426,4.9902325,9.0,11.0,9.0,11.0,9.0,12.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,29
-0.2909712,-0.7581736,10.436968,9.0,11.0,9.0,11.0,9.0,12.0,9.0,13.0,10.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,25
-0.0,-0.8868465,4.155473,9.0,11.0,9.0,11.0,9.0,12.0,9.0,13.0,10.0,11.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,18
-0.05568763,-0.85600746,2.8054986,9.0,11.0,9.0,11.0,9.0,12.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,6
-0.07970792,-0.8249259,4.280916,9.0,11.0,9.0,11.0,9.0,12.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.116600454,-0.91780454,5.600236,9.0,11.0,9.0,11.0,9.0,12.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.007698156,-1.0509675,3.2960355,9.0,11.0,9.0,11.0,9.0,12.0,10.0,11.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,18
-0.2878441,-0.8269007,13.238832,9.0,11.0,9.0,11.0,9.0,12.0,10.0,12.0,10.0,14.0,9.0,10.0,11.0,12.0,10.0,12.0,0.0,0.0,0.0,0.0,11.4,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,25
-0.09452653,-0.82705224,4.959837,9.0,11.0,9.0,11.0,9.0,12.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.11395868,-0.8071566,5.958457,9.0,11.0,9.0,11.0,9.0,12.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.2633223235607147,-0.8452284336090088,5.225686073303223,9.0,11.0,9.0,11.0,9.0,12.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,18
-0.22602394,-0.89512336,6.6131063,9.0,11.0,9.0,11.0,9.0,12.0,10.0,14.0,9.0,10.0,10.0,11.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,25
-0.22749808,-0.89564455,6.7199817,9.0,11.0,9.0,11.0,9.0,12.0,10.0,14.0,9.0,10.0,10.0,11.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,25
-0.23011234,-0.8932116,7.122536,9.0,11.0,9.0,11.0,9.0,12.0,10.0,14.0,9.0,10.0,11.0,12.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,25
-0.22944406,-0.87879133,6.948647,9.0,11.0,9.0,11.0,9.0,12.0,10.0,14.0,9.0,10.0,12.0,13.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,25
-0.047783196,-0.83094263,2.9910576,9.0,11.0,9.0,11.0,9.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.051210843,-0.7937477,3.0535483,9.0,11.0,9.0,11.0,9.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.0790107324719429,-0.7904330492019653,3.577231168746948,9.0,11.0,9.0,11.0,9.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,17
-0.0896892,-0.91462123,2.785603,9.0,11.0,9.0,11.0,9.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,7
-0.11902273,-0.9308995,5.7349463,9.0,11.0,9.0,11.0,9.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.09564829,-0.6714066,4.680787,9.0,11.0,9.0,11.0,9.0,12.0,11.0,12.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.0710105374455452,-0.7829290628433228,3.878131628036499,9.0,11.0,9.0,11.0,9.0,12.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,17
-0.057352364,-0.81164265,3.87706,9.0,11.0,9.0,11.0,9.0,12.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.0579437,-0.8110706,3.9338434,9.0,11.0,9.0,11.0,9.0,12.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.012541287,-0.8150674,3.3075101,9.0,11.0,9.0,11.0,9.0,12.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.08947175,-0.8719594,4.7485065,9.0,11.0,9.0,11.0,9.0,12.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.0631743595004081,-0.8728913068771362,5.719865798950195,9.0,11.0,9.0,11.0,9.0,12.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.07391104,-0.70026076,5.6706014,9.0,11.0,9.0,11.0,9.0,12.0,12.0,14.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,6
-0.2351581752300262,-0.6287643313407898,4.243233680725098,9.0,11.0,9.0,11.0,9.0,13.0,9.0,10.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,18
-0.2360179126262664,-0.6545472145080566,5.81551456451416,9.0,11.0,9.0,11.0,9.0,13.0,9.0,10.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,18
-0.3731632828712463,-0.9633776545524596,2.653898239135742,9.0,11.0,9.0,11.0,9.0,13.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,20
-0.21132506,-0.7067215,8.466136,9.0,11.0,9.0,11.0,9.0,13.0,9.0,11.0,11.0,14.0,9.0,11.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,13
-0.1137686744332313,-0.8027387261390686,6.64392614364624,9.0,11.0,9.0,11.0,9.0,13.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,27
-0.36379233,-0.7952945,15.176002,9.0,11.0,9.0,11.0,9.0,13.0,9.0,12.0,9.0,13.0,9.0,10.0,11.0,12.0,10.0,12.0,0.0,0.0,0.0,0.0,12.5,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,25
-0.338534,-0.79155946,16.755713,9.0,11.0,9.0,11.0,9.0,13.0,9.0,12.0,9.0,13.0,9.0,10.0,12.0,13.0,10.0,12.0,0.0,0.0,0.0,0.0,11.8,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,25
-0.20635131,-0.7999629,8.6883335,9.0,11.0,9.0,11.0,9.0,13.0,9.0,12.0,9.0,13.0,9.0,12.0,12.0,13.0,9.0,11.0,0.0,0.0,0.0,0.0,2.4,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,25
-0.2600597143173218,-0.6885715126991272,6.219021320343018,9.0,11.0,9.0,11.0,9.0,13.0,10.0,11.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,18
-0.2153432667255401,-0.6597165465354919,4.911291122436523,9.0,11.0,9.0,11.0,9.0,13.0,10.0,11.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,18
-0.2345301806926727,-0.6692126393318176,5.723254680633545,9.0,11.0,9.0,11.0,9.0,13.0,10.0,11.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,18
-0.03793732,-1.098096,3.2385476,9.0,11.0,9.0,11.0,9.0,13.0,10.0,12.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,18
-0.19873026,-0.78268325,7.2263308,9.0,11.0,9.0,11.0,9.0,13.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,4
-0.2677339017391205,-0.6853979825973511,5.236904144287109,9.0,11.0,9.0,11.0,9.0,13.0,11.0,12.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,18
-0.195820152759552,-0.6457075476646423,5.051445007324219,9.0,11.0,9.0,11.0,9.0,13.0,11.0,12.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,18
-0.2524329125881195,-0.6945109963417053,4.968166351318359,9.0,11.0,9.0,11.0,9.0,13.0,11.0,13.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,18
-0.2186749279499054,-0.6727572083473206,4.619054794311523,9.0,11.0,9.0,11.0,9.0,13.0,12.0,13.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,18
-0.1850093007087707,-0.8151838779449463,3.9511678218841553,9.0,11.0,9.0,11.0,9.0,13.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,18
-0.2184354662895202,-0.943200945854187,8.213540077209473,9.0,11.0,9.0,11.0,9.0,13.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,18
-0.04538856,-0.9250105,0.76019514,9.0,11.0,9.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,19
-0.0,-0.7490222454071045,2.003145933151245,9.0,11.0,9.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,17
-0.09618138,-0.8233762,2.5521631,9.0,11.0,9.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,25
-0.0723970085382461,-0.8480594754219055,3.409313201904297,9.0,11.0,9.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.0069453493,-0.81079507,1.3548932,9.0,11.0,9.0,11.0,10.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,7
-0.08143459,-0.6476262,7.4905605,9.0,11.0,9.0,11.0,10.0,11.0,9.0,10.0,9.0,13.0,10.0,14.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,19
-0.0,-0.7756413221359253,3.865915775299072,9.0,11.0,9.0,11.0,10.0,11.0,9.0,10.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,15
-0.1994835287332534,-0.8778312802314758,5.905807018280029,9.0,11.0,9.0,11.0,10.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,15
-0.08911857,-0.8281654,2.4162464,9.0,11.0,9.0,11.0,10.0,11.0,10.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,7
-0.0973008424043655,-0.8993214964866638,3.6806697845458975,9.0,11.0,9.0,11.0,10.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,25
-0.19035915,-0.7959691,8.248556,9.0,11.0,9.0,11.0,10.0,11.0,10.0,13.0,9.0,12.0,9.0,12.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,5
-0.046694413,-0.87311435,4.3809247,9.0,11.0,9.0,11.0,10.0,11.0,10.0,14.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,15
-0.127053678035736,-0.6931118965148926,3.4820382595062256,9.0,11.0,9.0,11.0,10.0,11.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,17
-0.1792831867933273,-0.731236457824707,3.649833202362061,9.0,11.0,9.0,11.0,10.0,11.0,12.0,14.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,15
-0.2148948758840561,-0.9331848621368408,8.04804801940918,9.0,11.0,9.0,11.0,10.0,11.0,12.0,14.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,15
-0.030534439,-0.94427526,1.6367512,9.0,11.0,9.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,24
-0.0121664851903915,-0.7549449801445007,2.614776134490967,9.0,11.0,9.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,17
-0.0613186806440353,-0.8566768169403076,1.5318610668182373,9.0,11.0,9.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,17
-0.0617828518152236,-0.8786934018135071,2.4057328701019287,9.0,11.0,9.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,17
-0.0051571056246757,-0.7116308212280273,2.7945778369903564,9.0,11.0,9.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.30277166,-0.8502146,13.24557,9.0,11.0,9.0,11.0,10.0,12.0,9.0,13.0,9.0,12.0,9.0,12.0,9.0,10.0,9.0,11.0,9.0,11.0,10.0,13.0,4.3,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,13
-0.116858795,-0.7255649,3.377404,9.0,11.0,9.0,11.0,10.0,12.0,10.0,11.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,12
-0.2064634710550308,-0.922103464603424,7.087336540222168,9.0,11.0,9.0,11.0,10.0,12.0,10.0,12.0,9.0,11.0,9.0,11.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,25
-0.092039794,-0.858811,6.566012,9.0,11.0,9.0,11.0,10.0,12.0,12.0,14.0,9.0,12.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,13
-0.19661954,-0.88115644,5.7764187,9.0,11.0,9.0,11.0,10.0,12.0,12.0,14.0,10.0,14.0,12.0,13.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,25
-0.155008777976036,-0.8956554532051086,2.912966012954712,9.0,11.0,9.0,11.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,15
-0.06334,-0.8743037,2.910296,9.0,11.0,9.0,11.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,29
-0.3565600514411926,-0.7865620851516724,2.810352325439453,9.0,11.0,9.0,11.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.3535187244415283,-0.7902631759643555,2.848568916320801,9.0,11.0,9.0,11.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.2329645007848739,-0.8933953642845154,5.501619815826416,9.0,11.0,9.0,11.0,10.0,13.0,9.0,12.0,10.0,11.0,9.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,24
-0.12731753,-0.7639278,5.565626,9.0,11.0,9.0,11.0,10.0,13.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.2037314772605896,-0.8271639347076416,5.708309173583984,9.0,11.0,9.0,11.0,10.0,13.0,9.0,13.0,9.0,10.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,18
-0.2982851,-0.8664224,10.93465,9.0,11.0,9.0,11.0,10.0,13.0,9.0,13.0,9.0,12.0,9.0,10.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,13
-0.2654141,-0.79182684,10.617646,9.0,11.0,9.0,11.0,10.0,13.0,9.0,13.0,9.0,12.0,9.0,11.0,9.0,10.0,9.0,11.0,9.0,11.0,0.0,0.0,4.3,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,13
-0.1791096,-0.74299,8.202574,9.0,11.0,9.0,11.0,10.0,13.0,9.0,13.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,29
-0.09044688,-0.87738127,4.828372,9.0,11.0,9.0,11.0,10.0,13.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
-0.2081657946109771,-0.860039472579956,8.557269096374512,9.0,11.0,9.0,11.0,10.0,13.0,10.0,11.0,9.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,21
-0.2121054232120514,-0.4721423387527466,4.608176708221436,9.0,11.0,9.0,11.0,10.0,13.0,10.0,12.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,25
-0.11789784,-0.86338073,3.602192,9.0,11.0,9.0,11.0,10.0,13.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,23
-0.272593,-0.8508257,10.30579,9.0,11.0,9.0,11.0,10.0,13.0,10.0,14.0,9.0,12.0,9.0,11.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,13
-0.09920304,-0.8936786,5.1566854,9.0,11.0,9.0,11.0,10.0,13.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,RobotScheduleVariableRobotsIncrementalData,incremental-data_lab28_special_utilization_model12.pth,9
